4 digit NTD ID,HQ City,HQ State,UZA Population,Modes,Year,Trip_Count
2082,NEW YORK,NY,18351295.0,CB,2003,648153.04
2082,NEW YORK,NY,18351295.0,CB,2004,648153.04
2082,NEW YORK,NY,18351295.0,CB,2005,648153.04
2082,NEW YORK,NY,18351295.0,CB,2006,648153.04
2082,NEW YORK,NY,18351295.0,CB,2007,648153.04
2082,NEW YORK,NY,18351295.0,CB,2008,648153.04
2082,NEW YORK,NY,18351295.0,CB,2009,648153.04
2082,NEW YORK,NY,18351295.0,CB,2010,648153.04
2082,NEW YORK,NY,18351295.0,CB,2011,648153.04
2082,NEW YORK,NY,18351295.0,CB,2012,648153.04
2082,NEW YORK,NY,18351295.0,CB,2013,648153.04
2082,NEW YORK,NY,18351295.0,CB,2014,648153.04
2082,NEW YORK,NY,18351295.0,CB,2015,648153.04
2082,NEW YORK,NY,18351295.0,CB,2016,346834.77
2082,NEW YORK,NY,18351295.0,CB,2017,44240.25
2082,NEW YORK,NY,18351295.0,CB,2018,38524.58
2082,NEW YORK,NY,18351295.0,CB,2019,29616.58
2082,NEW YORK,NY,18351295.0,CB,2020,9090.5
2082,NEW YORK,NY,18351295.0,CB,2021,6564.42
2082,NEW YORK,NY,18351295.0,CB,2022,648153.04
2082,NEW YORK,NY,18351295.0,FB,2002,1503293.0
2082,NEW YORK,NY,18351295.0,FB,2003,1564482.0
2082,NEW YORK,NY,18351295.0,FB,2004,1736800.08
2082,NEW YORK,NY,18351295.0,FB,2005,1639900.5
2082,NEW YORK,NY,18351295.0,FB,2006,1604024.83
2082,NEW YORK,NY,18351295.0,FB,2007,1625917.17
2082,NEW YORK,NY,18351295.0,FB,2008,1724170.0
2082,NEW YORK,NY,18351295.0,FB,2009,1760785.33
2082,NEW YORK,NY,18351295.0,FB,2010,1745994.42
2082,NEW YORK,NY,18351295.0,FB,2011,1815748.08
2082,NEW YORK,NY,18351295.0,FB,2012,1856388.58
2082,NEW YORK,NY,18351295.0,FB,2013,1714461.67
2082,NEW YORK,NY,18351295.0,FB,2014,1831376.0
2082,NEW YORK,NY,18351295.0,FB,2015,1865926.67
2082,NEW YORK,NY,18351295.0,FB,2016,1945554.75
2082,NEW YORK,NY,18351295.0,FB,2017,2035176.58
2082,NEW YORK,NY,18351295.0,FB,2018,2064652.25
2082,NEW YORK,NY,18351295.0,FB,2019,1911278.58
2082,NEW YORK,NY,18351295.0,FB,2020,710017.67
2082,NEW YORK,NY,18351295.0,FB,2021,829420.25
2082,NEW YORK,NY,18351295.0,FB,2022,1099552.75
2082,NEW YORK,NY,18351295.0,MB,2002,648153.04
2082,NEW YORK,NY,18351295.0,MB,2003,648153.04
2082,NEW YORK,NY,18351295.0,MB,2004,648153.04
2082,NEW YORK,NY,18351295.0,MB,2005,648153.04
2082,NEW YORK,NY,18351295.0,MB,2006,648153.04
2082,NEW YORK,NY,18351295.0,MB,2007,56662.17
2082,NEW YORK,NY,18351295.0,MB,2008,58551.08
2082,NEW YORK,NY,18351295.0,MB,2009,55054.5
2082,NEW YORK,NY,18351295.0,MB,2010,51445.25
2082,NEW YORK,NY,18351295.0,MB,2011,53803.33
2082,NEW YORK,NY,18351295.0,MB,2012,54109.42
2082,NEW YORK,NY,18351295.0,MB,2013,51799.5
2082,NEW YORK,NY,18351295.0,MB,2014,48620.25
2082,NEW YORK,NY,18351295.0,MB,2015,50306.83
2082,NEW YORK,NY,18351295.0,MB,2016,349589.77
2082,NEW YORK,NY,18351295.0,MB,2017,648153.04
2082,NEW YORK,NY,18351295.0,MB,2018,648153.04
2082,NEW YORK,NY,18351295.0,MB,2019,648153.04
2082,NEW YORK,NY,18351295.0,MB,2020,648153.04
2082,NEW YORK,NY,18351295.0,MB,2021,648153.04
2082,NEW YORK,NY,18351295.0,MB,2022,648153.04
2084,NEW CITY,NY,18351295.0,DR,2002,648153.04
2084,NEW CITY,NY,18351295.0,DR,2003,648153.04
2084,NEW CITY,NY,18351295.0,DR,2004,648153.04
2084,NEW CITY,NY,18351295.0,DR,2005,648153.04
2084,NEW CITY,NY,18351295.0,DR,2006,648153.04
2084,NEW CITY,NY,18351295.0,DR,2007,648153.04
2084,NEW CITY,NY,18351295.0,DR,2008,648153.04
2084,NEW CITY,NY,18351295.0,DR,2009,648153.04
2084,NEW CITY,NY,18351295.0,DR,2010,648153.04
2084,NEW CITY,NY,18351295.0,DR,2011,648153.04
2084,NEW CITY,NY,18351295.0,DR,2012,648153.04
2084,NEW CITY,NY,18351295.0,DR,2013,648153.04
2084,NEW CITY,NY,18351295.0,DR,2014,5514.5
2084,NEW CITY,NY,18351295.0,DR,2015,4844.58
2084,NEW CITY,NY,18351295.0,DR,2016,5311.33
2084,NEW CITY,NY,18351295.0,DR,2017,4695.33
2084,NEW CITY,NY,18351295.0,DR,2018,4580.5
2084,NEW CITY,NY,18351295.0,DR,2019,4774.42
2084,NEW CITY,NY,18351295.0,DR,2020,2453.83
2084,NEW CITY,NY,18351295.0,DR,2021,3362.5
2084,NEW CITY,NY,18351295.0,DR,2022,4374.88
2084,NEW CITY,NY,18351295.0,MB,2002,174467.17
2084,NEW CITY,NY,18351295.0,MB,2003,188834.25
2084,NEW CITY,NY,18351295.0,MB,2004,203556.75
2084,NEW CITY,NY,18351295.0,MB,2005,223091.5
2084,NEW CITY,NY,18351295.0,MB,2006,262664.42
2084,NEW CITY,NY,18351295.0,MB,2007,283820.33
2084,NEW CITY,NY,18351295.0,MB,2008,321063.17
2084,NEW CITY,NY,18351295.0,MB,2009,306279.0
2084,NEW CITY,NY,18351295.0,MB,2010,294519.25
2084,NEW CITY,NY,18351295.0,MB,2011,283802.67
2084,NEW CITY,NY,18351295.0,MB,2012,276904.42
2084,NEW CITY,NY,18351295.0,MB,2013,264840.33
2084,NEW CITY,NY,18351295.0,MB,2014,245685.08
2084,NEW CITY,NY,18351295.0,MB,2015,225133.42
2084,NEW CITY,NY,18351295.0,MB,2016,211200.08
2084,NEW CITY,NY,18351295.0,MB,2017,196877.75
2084,NEW CITY,NY,18351295.0,MB,2018,170529.08
2084,NEW CITY,NY,18351295.0,MB,2019,129433.83
2084,NEW CITY,NY,18351295.0,MB,2020,79356.42
2084,NEW CITY,NY,18351295.0,MB,2021,105403.33
2084,NEW CITY,NY,18351295.0,MB,2022,94526.25
2085,NEW CITY,NY,18351295.0,MB,2002,648153.04
2085,NEW CITY,NY,18351295.0,MB,2003,13921.0
2085,NEW CITY,NY,18351295.0,MB,2004,65719.75
2085,NEW CITY,NY,18351295.0,MB,2005,12958.42
2085,NEW CITY,NY,18351295.0,MB,2006,12978.67
2085,NEW CITY,NY,18351295.0,MB,2007,12392.42
2085,NEW CITY,NY,18351295.0,MB,2008,13082.33
2085,NEW CITY,NY,18351295.0,MB,2009,12607.5
2085,NEW CITY,NY,18351295.0,MB,2010,12276.0
2085,NEW CITY,NY,18351295.0,MB,2011,11658.17
2085,NEW CITY,NY,18351295.0,MB,2012,648153.04
2085,NEW CITY,NY,18351295.0,MB,2013,648153.04
2085,NEW CITY,NY,18351295.0,MB,2014,648153.04
2085,NEW CITY,NY,18351295.0,MB,2015,648153.04
2085,NEW CITY,NY,18351295.0,MB,2016,648153.04
2085,NEW CITY,NY,18351295.0,MB,2017,648153.04
2085,NEW CITY,NY,18351295.0,MB,2018,648153.04
2085,NEW CITY,NY,18351295.0,MB,2019,648153.04
2085,NEW CITY,NY,18351295.0,MB,2020,648153.04
2085,NEW CITY,NY,18351295.0,MB,2021,648153.04
2085,NEW CITY,NY,18351295.0,MB,2022,648153.04
2086,Pomona,NY,18351295.0,DR,2002,5142.83
2086,Pomona,NY,18351295.0,DR,2003,5268.92
2086,Pomona,NY,18351295.0,DR,2004,5392.17
2086,Pomona,NY,18351295.0,DR,2005,5594.0
2086,Pomona,NY,18351295.0,DR,2006,5801.67
2086,Pomona,NY,18351295.0,DR,2007,6292.08
2086,Pomona,NY,18351295.0,DR,2008,6812.92
2086,Pomona,NY,18351295.0,DR,2009,6516.17
2086,Pomona,NY,18351295.0,DR,2010,6046.83
2086,Pomona,NY,18351295.0,DR,2011,5764.67
2086,Pomona,NY,18351295.0,DR,2012,648153.04
2086,Pomona,NY,18351295.0,DR,2013,648153.04
2086,Pomona,NY,18351295.0,DR,2014,648153.04
2086,Pomona,NY,18351295.0,DR,2015,648153.04
2086,Pomona,NY,18351295.0,DR,2016,648153.04
2086,Pomona,NY,18351295.0,DR,2017,648153.04
2086,Pomona,NY,18351295.0,DR,2018,648153.04
2086,Pomona,NY,18351295.0,DR,2019,648153.04
2086,Pomona,NY,18351295.0,DR,2020,648153.04
2086,Pomona,NY,18351295.0,DR,2021,648153.04
2086,Pomona,NY,18351295.0,DR,2022,648153.04
2089,Spring Valley,NY,18351295.0,MB,2002,648153.04
2089,Spring Valley,NY,18351295.0,MB,2003,648153.04
2089,Spring Valley,NY,18351295.0,MB,2004,648153.04
2089,Spring Valley,NY,18351295.0,MB,2005,648153.04
2089,Spring Valley,NY,18351295.0,MB,2006,55660.25
2089,Spring Valley,NY,18351295.0,MB,2007,2275.33
2089,Spring Valley,NY,18351295.0,MB,2008,3236.0
2089,Spring Valley,NY,18351295.0,MB,2009,2962.0
2089,Spring Valley,NY,18351295.0,MB,2010,2296.33
2089,Spring Valley,NY,18351295.0,MB,2011,1336.33
2089,Spring Valley,NY,18351295.0,MB,2012,648153.04
2089,Spring Valley,NY,18351295.0,MB,2013,648153.04
2089,Spring Valley,NY,18351295.0,MB,2014,648153.04
2089,Spring Valley,NY,18351295.0,MB,2015,648153.04
2089,Spring Valley,NY,18351295.0,MB,2016,648153.04
2089,Spring Valley,NY,18351295.0,MB,2017,648153.04
2089,Spring Valley,NY,18351295.0,MB,2018,648153.04
2089,Spring Valley,NY,18351295.0,MB,2019,648153.04
2089,Spring Valley,NY,18351295.0,MB,2020,648153.04
2089,Spring Valley,NY,18351295.0,MB,2021,648153.04
2089,Spring Valley,NY,18351295.0,MB,2022,648153.04
2096,CARMEL,NY,18351295.0,DR,2002,621.25
2096,CARMEL,NY,18351295.0,DR,2003,739.0
2096,CARMEL,NY,18351295.0,DR,2004,786.58
2096,CARMEL,NY,18351295.0,DR,2005,1047.92
2096,CARMEL,NY,18351295.0,DR,2006,1106.5
2096,CARMEL,NY,18351295.0,DR,2007,1120.08
2096,CARMEL,NY,18351295.0,DR,2008,1296.0
2096,CARMEL,NY,18351295.0,DR,2009,1509.0
2096,CARMEL,NY,18351295.0,DR,2010,1586.92
2096,CARMEL,NY,18351295.0,DR,2011,1595.33
2096,CARMEL,NY,18351295.0,DR,2012,1705.75
2096,CARMEL,NY,18351295.0,DR,2013,1668.92
2096,CARMEL,NY,18351295.0,DR,2014,1593.5
2096,CARMEL,NY,18351295.0,DR,2015,1400.42
2096,CARMEL,NY,18351295.0,DR,2016,1361.5
2096,CARMEL,NY,18351295.0,DR,2017,1371.92
2096,CARMEL,NY,18351295.0,DR,2018,1258.33
2096,CARMEL,NY,18351295.0,DR,2019,1235.42
2096,CARMEL,NY,18351295.0,DR,2020,521.83
2096,CARMEL,NY,18351295.0,DR,2021,757.83
2096,CARMEL,NY,18351295.0,DR,2022,849.62
2096,CARMEL,NY,18351295.0,MB,2002,12477.75
2096,CARMEL,NY,18351295.0,MB,2003,13288.0
2096,CARMEL,NY,18351295.0,MB,2004,13587.17
2096,CARMEL,NY,18351295.0,MB,2005,13534.42
2096,CARMEL,NY,18351295.0,MB,2006,12019.08
2096,CARMEL,NY,18351295.0,MB,2007,12587.83
2096,CARMEL,NY,18351295.0,MB,2008,13224.25
2096,CARMEL,NY,18351295.0,MB,2009,13276.5
2096,CARMEL,NY,18351295.0,MB,2010,13985.33
2096,CARMEL,NY,18351295.0,MB,2011,12631.67
2096,CARMEL,NY,18351295.0,MB,2012,12123.25
2096,CARMEL,NY,18351295.0,MB,2013,11703.08
2096,CARMEL,NY,18351295.0,MB,2014,10419.08
2096,CARMEL,NY,18351295.0,MB,2015,9798.0
2096,CARMEL,NY,18351295.0,MB,2016,10612.0
2096,CARMEL,NY,18351295.0,MB,2017,9705.67
2096,CARMEL,NY,18351295.0,MB,2018,8800.92
2096,CARMEL,NY,18351295.0,MB,2019,8865.58
2096,CARMEL,NY,18351295.0,MB,2020,4332.0
2096,CARMEL,NY,18351295.0,MB,2021,5951.75
2096,CARMEL,NY,18351295.0,MB,2022,6357.0
2096,CARMEL,NY,18351295.0,TB,2002,648153.04
2096,CARMEL,NY,18351295.0,TB,2003,648153.04
2096,CARMEL,NY,18351295.0,TB,2004,648153.04
2096,CARMEL,NY,18351295.0,TB,2005,648153.04
2096,CARMEL,NY,18351295.0,TB,2006,519.58
2096,CARMEL,NY,18351295.0,TB,2007,648153.04
2096,CARMEL,NY,18351295.0,TB,2008,648153.04
2096,CARMEL,NY,18351295.0,TB,2009,648153.04
2096,CARMEL,NY,18351295.0,TB,2010,648153.04
2096,CARMEL,NY,18351295.0,TB,2011,648153.04
2096,CARMEL,NY,18351295.0,TB,2012,648153.04
2096,CARMEL,NY,18351295.0,TB,2013,648153.04
2096,CARMEL,NY,18351295.0,TB,2014,648153.04
2096,CARMEL,NY,18351295.0,TB,2015,648153.04
2096,CARMEL,NY,18351295.0,TB,2016,648153.04
2096,CARMEL,NY,18351295.0,TB,2017,648153.04
2096,CARMEL,NY,18351295.0,TB,2018,648153.04
2096,CARMEL,NY,18351295.0,TB,2019,648153.04
2096,CARMEL,NY,18351295.0,TB,2020,648153.04
2096,CARMEL,NY,18351295.0,TB,2021,648153.04
2096,CARMEL,NY,18351295.0,TB,2022,648153.04
2099,Staten Island,NY,18351295.0,HR,2002,296936.0
2099,Staten Island,NY,18351295.0,HR,2003,285764.5
2099,Staten Island,NY,18351295.0,HR,2004,279859.83
2099,Staten Island,NY,18351295.0,HR,2005,290080.58
2099,Staten Island,NY,18351295.0,HR,2006,317455.0
2099,Staten Island,NY,18351295.0,HR,2007,347604.75
2099,Staten Island,NY,18351295.0,HR,2008,655052.5
2099,Staten Island,NY,18351295.0,HR,2009,601503.92
2099,Staten Island,NY,18351295.0,HR,2010,636323.58
2099,Staten Island,NY,18351295.0,HR,2011,626409.0
2099,Staten Island,NY,18351295.0,HR,2012,538991.5
2099,Staten Island,NY,18351295.0,HR,2013,582099.42
2099,Staten Island,NY,18351295.0,HR,2014,691816.17
2099,Staten Island,NY,18351295.0,HR,2015,713084.08
2099,Staten Island,NY,18351295.0,HR,2016,717860.0
2099,Staten Island,NY,18351295.0,HR,2017,687010.75
2099,Staten Island,NY,18351295.0,HR,2018,677471.75
2099,Staten Island,NY,18351295.0,HR,2019,644320.75
2099,Staten Island,NY,18351295.0,HR,2020,226161.75
2099,Staten Island,NY,18351295.0,HR,2021,231358.5
2099,Staten Island,NY,18351295.0,HR,2022,298994.62
2100,Jamaica,NY,18351295.0,CR,2002,7735943.67
2100,Jamaica,NY,18351295.0,CR,2003,8466083.33
2100,Jamaica,NY,18351295.0,CR,2004,8261583.33
2100,Jamaica,NY,18351295.0,CR,2005,8314728.33
2100,Jamaica,NY,18351295.0,CR,2006,7903666.67
2100,Jamaica,NY,18351295.0,CR,2007,8264583.33
2100,Jamaica,NY,18351295.0,CR,2008,8341000.0
2100,Jamaica,NY,18351295.0,CR,2009,8359761.33
2100,Jamaica,NY,18351295.0,CR,2010,8153332.92
2100,Jamaica,NY,18351295.0,CR,2011,8173491.67
2100,Jamaica,NY,18351295.0,CR,2012,8060912.33
2100,Jamaica,NY,18351295.0,CR,2013,8090854.58
2100,Jamaica,NY,18351295.0,CR,2014,8199489.92
2100,Jamaica,NY,18351295.0,CR,2015,8224959.33
2100,Jamaica,NY,18351295.0,CR,2016,8599738.08
2100,Jamaica,NY,18351295.0,CR,2017,8635867.08
2100,Jamaica,NY,18351295.0,CR,2018,8794841.75
2100,Jamaica,NY,18351295.0,CR,2019,9520113.67
2100,Jamaica,NY,18351295.0,CR,2020,3623742.25
2100,Jamaica,NY,18351295.0,CR,2021,4097296.42
2100,Jamaica,NY,18351295.0,CR,2022,5543636.12
2113,ROCHESTER,NY,720572.0,DR,2002,14594.42
2113,ROCHESTER,NY,720572.0,DR,2003,12589.83
2113,ROCHESTER,NY,720572.0,DR,2004,14050.25
2113,ROCHESTER,NY,720572.0,DR,2005,15653.0
2113,ROCHESTER,NY,720572.0,DR,2006,15368.67
2113,ROCHESTER,NY,720572.0,DR,2007,14809.33
2113,ROCHESTER,NY,720572.0,DR,2008,15214.67
2113,ROCHESTER,NY,720572.0,DR,2009,15046.17
2113,ROCHESTER,NY,720572.0,DR,2010,14302.67
2113,ROCHESTER,NY,720572.0,DR,2011,13763.58
2113,ROCHESTER,NY,720572.0,DR,2012,14027.58
2113,ROCHESTER,NY,720572.0,DR,2013,14862.0
2113,ROCHESTER,NY,720572.0,DR,2014,15332.25
2113,ROCHESTER,NY,720572.0,DR,2015,15954.42
2113,ROCHESTER,NY,720572.0,DR,2016,16251.75
2113,ROCHESTER,NY,720572.0,DR,2017,17701.25
2113,ROCHESTER,NY,720572.0,DR,2018,18513.17
2113,ROCHESTER,NY,720572.0,DR,2019,20062.58
2113,ROCHESTER,NY,720572.0,DR,2020,11666.58
2113,ROCHESTER,NY,720572.0,DR,2021,20137.5
2113,ROCHESTER,NY,720572.0,DR,2022,28088.5
2113,ROCHESTER,NY,720572.0,MB,2002,1043152.08
2113,ROCHESTER,NY,720572.0,MB,2003,1169594.75
2113,ROCHESTER,NY,720572.0,MB,2004,1179737.58
2113,ROCHESTER,NY,720572.0,MB,2005,1169759.17
2113,ROCHESTER,NY,720572.0,MB,2006,1162999.17
2113,ROCHESTER,NY,720572.0,MB,2007,1239358.67
2113,ROCHESTER,NY,720572.0,MB,2008,1340665.5
2113,ROCHESTER,NY,720572.0,MB,2009,1403672.75
2113,ROCHESTER,NY,720572.0,MB,2010,1403232.5
2113,ROCHESTER,NY,720572.0,MB,2011,1755141.5
2113,ROCHESTER,NY,720572.0,MB,2012,1739581.83
2113,ROCHESTER,NY,720572.0,MB,2013,1511042.58
2113,ROCHESTER,NY,720572.0,MB,2014,1419628.75
2113,ROCHESTER,NY,720572.0,MB,2015,1403475.33
2113,ROCHESTER,NY,720572.0,MB,2016,1315686.75
2113,ROCHESTER,NY,720572.0,MB,2017,1260418.25
2113,ROCHESTER,NY,720572.0,MB,2018,1218892.25
2113,ROCHESTER,NY,720572.0,MB,2019,1200152.92
2113,ROCHESTER,NY,720572.0,MB,2020,739727.25
2113,ROCHESTER,NY,720572.0,MB,2021,597355.33
2113,ROCHESTER,NY,720572.0,MB,2022,667103.38
2113,ROCHESTER,NY,720572.0,VP,2002,648153.04
2113,ROCHESTER,NY,720572.0,VP,2003,648153.04
2113,ROCHESTER,NY,720572.0,VP,2004,648153.04
2113,ROCHESTER,NY,720572.0,VP,2005,648153.04
2113,ROCHESTER,NY,720572.0,VP,2006,648153.04
2113,ROCHESTER,NY,720572.0,VP,2007,648153.04
2113,ROCHESTER,NY,720572.0,VP,2008,648153.04
2113,ROCHESTER,NY,720572.0,VP,2009,648153.04
2113,ROCHESTER,NY,720572.0,VP,2010,648153.04
2113,ROCHESTER,NY,720572.0,VP,2011,648153.04
2113,ROCHESTER,NY,720572.0,VP,2012,648153.04
2113,ROCHESTER,NY,720572.0,VP,2013,648153.04
2113,ROCHESTER,NY,720572.0,VP,2014,648153.04
2113,ROCHESTER,NY,720572.0,VP,2015,648153.04
2113,ROCHESTER,NY,720572.0,VP,2016,648153.04
2113,ROCHESTER,NY,720572.0,VP,2017,162333.18
2113,ROCHESTER,NY,720572.0,VP,2018,1318.25
2113,ROCHESTER,NY,720572.0,VP,2019,874.33
2113,ROCHESTER,NY,720572.0,VP,2020,1028.67
2113,ROCHESTER,NY,720572.0,VP,2021,213.0
2113,ROCHESTER,NY,720572.0,VP,2022,323.12
2116,SYRACUSE,NY,412317.0,DR,2002,2.17
2116,SYRACUSE,NY,412317.0,DR,2003,0.5
2116,SYRACUSE,NY,412317.0,DR,2004,648153.04
2116,SYRACUSE,NY,412317.0,DR,2005,648153.04
2116,SYRACUSE,NY,412317.0,DR,2006,648153.04
2116,SYRACUSE,NY,412317.0,DR,2007,648153.04
2116,SYRACUSE,NY,412317.0,DR,2008,648153.04
2116,SYRACUSE,NY,412317.0,DR,2009,648153.04
2116,SYRACUSE,NY,412317.0,DR,2010,648153.04
2116,SYRACUSE,NY,412317.0,DR,2011,648153.04
2116,SYRACUSE,NY,412317.0,DR,2012,648153.04
2116,SYRACUSE,NY,412317.0,DR,2013,648153.04
2116,SYRACUSE,NY,412317.0,DR,2014,648153.04
2116,SYRACUSE,NY,412317.0,DR,2015,648153.04
2116,SYRACUSE,NY,412317.0,DR,2016,648153.04
2116,SYRACUSE,NY,412317.0,DR,2017,648153.04
2116,SYRACUSE,NY,412317.0,DR,2018,648153.04
2116,SYRACUSE,NY,412317.0,DR,2019,648153.04
2116,SYRACUSE,NY,412317.0,DR,2020,648153.04
2116,SYRACUSE,NY,412317.0,DR,2021,648153.04
2116,SYRACUSE,NY,412317.0,DR,2022,648153.04
2116,SYRACUSE,NY,412317.0,MB,2002,4789.42
2116,SYRACUSE,NY,412317.0,MB,2003,4790.17
2116,SYRACUSE,NY,412317.0,MB,2004,4706.17
2116,SYRACUSE,NY,412317.0,MB,2005,27259.25
2116,SYRACUSE,NY,412317.0,MB,2006,30457.67
2116,SYRACUSE,NY,412317.0,MB,2007,31703.5
2116,SYRACUSE,NY,412317.0,MB,2008,41411.67
2116,SYRACUSE,NY,412317.0,MB,2009,39949.67
2116,SYRACUSE,NY,412317.0,MB,2010,35069.42
2116,SYRACUSE,NY,412317.0,MB,2011,35309.08
2116,SYRACUSE,NY,412317.0,MB,2012,36023.17
2116,SYRACUSE,NY,412317.0,MB,2013,35779.92
2116,SYRACUSE,NY,412317.0,MB,2014,33588.08
2116,SYRACUSE,NY,412317.0,MB,2015,494226.95
2116,SYRACUSE,NY,412317.0,MB,2016,648153.04
2116,SYRACUSE,NY,412317.0,MB,2017,648153.04
2116,SYRACUSE,NY,412317.0,MB,2018,648153.04
2116,SYRACUSE,NY,412317.0,MB,2019,648153.04
2116,SYRACUSE,NY,412317.0,MB,2020,648153.04
2116,SYRACUSE,NY,412317.0,MB,2021,648153.04
2116,SYRACUSE,NY,412317.0,MB,2022,648153.04
2117,Yonkers,NY,17799861.0,MB,2002,5796.58
2117,Yonkers,NY,17799861.0,MB,2003,0.0
2117,Yonkers,NY,17799861.0,MB,2004,648153.04
2117,Yonkers,NY,17799861.0,MB,2005,648153.04
2117,Yonkers,NY,17799861.0,MB,2006,648153.04
2117,Yonkers,NY,17799861.0,MB,2007,648153.04
2117,Yonkers,NY,17799861.0,MB,2008,648153.04
2117,Yonkers,NY,17799861.0,MB,2009,648153.04
2117,Yonkers,NY,17799861.0,MB,2010,648153.04
2117,Yonkers,NY,17799861.0,MB,2011,648153.04
2117,Yonkers,NY,17799861.0,MB,2012,648153.04
